EXPOCODE,SECT_ID,LINE,STA,CAST,BTL,BTL_QC,DATE,TIME,LAT,LONG,Bot Depth,Press (db),CTD T C° ITS-90,CTD SALT,CTD_QC,bot salt,Bot_Salt_QC,CTD OXY µmol/kg,Bot O2 µmol/kg,Bot_O2_QC,Silicate µmol/kg,Nitrate µmol/kg,Nitrite µmol/kg,Phosphate µmol/kg,Ammonia µmol/kg,DIC µmol/kg,DIC_QC,TA µmol/kg,TA_QC,pH total meas 25°C,pH_QC,Chlorophyll a concentration µg/L,PON µmol/L,POC µmol/L,POC/PON mol/mol,PON µmol/kg,POC µmol/kg
32WC20110812,WCOA2011,8,56,1,1,2,8/21/2011,1:45:43,40.99,-124.89,2157,1999.16,1.928,34.61,2,34.6106,2,70,70.34,6,169.63,39.27,0.06,2.81,0.01,2381,6,2422.9,6,7.422,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,2,2,8/21/2011,1:45:50,40.99,-124.89,2157,1999.19,1.929,34.61,2,-999,9,66.3,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,7.423,2,-999,0.47,6.04,12.9,0.48,6.2
32WC20110812,WCOA2011,8,56,1,3,2,8/21/2011,1:55:25,40.99,-124.89,2157,1501.64,2.618,34.537,2,-999,9,37.2,37.68,2,150.86,41.23,0.03,2.96,0.01,2382.6,2,2400.6,2,7.354,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,4,2,8/21/2011,2:04:47,40.99,-124.89,2157,999.79,3.852,34.413,2,-999,9,13.1,12.3,2,118.72,42.62,0.02,3.16,0.02,2366.3,2,2366.3,2,7.303,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,5,2,8/21/2011,2:09:54,40.99,-124.89,2157,750.82,4.551,34.287,2,-999,9,9.5,-999,9,100.49,41.11,0.02,3.04,0.01,2343.2,2,2338.5,2,7.287,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,6,2,8/21/2011,2:15:12,40.99,-124.89,2157,500.3,5.913,34.175,2,-999,9,25.3,-999,9,73.04,37.68,0.02,2.85,0.01,2304.6,2,2304.8,2,7.311,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,7,2,8/21/2011,2:17:46,40.99,-124.89,2157,400.02,6.429,34.149,2,-999,9,36.3,35.93,2,65.06,36.23,0.02,2.73,0,2289.8,2,2296.1,2,7.327,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,8,2,8/21/2011,2:20:42,40.99,-124.89,2157,300.47,7.386,34.12,2,-999,9,45.6,-999,9,52.2,33.78,0.02,2.54,0.05,2259.8,2,2279.2,2,7.356,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,9,2,8/21/2011,2:23:19,40.99,-124.89,2157,200.83,8.021,34.058,2,-999,9,62.6,62.43,2,44.74,31.97,0.02,2.4,0.03,2242.6,2,2272.7,2,-999,9,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,10,2,8/21/2011,2:25:15,40.99,-124.89,2157,150.37,8.353,34.037,2,-999,9,59.5,-999,9,42.84,31.78,0.03,2.39,0.01,2238.3,2,2262.8,2,7.376,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,11,2,8/21/2011,2:26:43,40.99,-124.89,2157,124.66,8.431,33.977,2,-999,9,77.1,-999,9,39.89,30.49,0.04,2.29,0,2232.5,2,2258,2,7.396,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,12,2,8/21/2011,2:28:24,40.99,-124.89,2157,100,8.624,33.922,2,-999,9,95.1,95.99,2,37.12,29.46,0.02,2.2,0,2216.6,2,2255.2,2,7.424,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,13,2,8/21/2011,2:30:04,40.99,-124.89,2157,80.02,8.925,33.867,2,-999,9,111.8,-999,9,34.53,28.16,0.09,2.12,0.01,2206.9,2,2253.4,2,7.452,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,14,2,8/21/2011,2:31:43,40.99,-124.89,2157,61.53,9.328,33.821,2,-999,9,138.1,-999,9,31.76,25.72,0.38,2.01,0.37,2187.4,2,2252.2,2,7.498,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,15,2,8/21/2011,2:32:53,40.99,-124.89,2157,49.84,9.567,33.785,2,-999,9,155.8,-999,9,29.68,24.25,0.4,1.93,0.72,2178.8,2,2250.5,2,7.526,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,16,2,8/21/2011,2:34:00,40.99,-124.89,2157,40.64,9.423,33.558,2,-999,9,180.2,177.7,2,25.7,21.88,0.38,1.76,0.56,2159.8,2,2239,2,7.566,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,17,2,8/21/2011,2:35:06,40.99,-124.89,2157,30.44,9.839,33.233,2,-999,9,214.7,-999,9,17.72,15.13,0.4,1.38,0.62,2106.6,2,2215.5,3,7.664,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,18,2,8/21/2011,2:36:20,40.99,-124.89,2157,20.15,11.459,33.121,2,-999,9,253.7,-999,9,9.57,9.89,0.29,0.98,0.31,2058.9,2,2219.3,2,7.788,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,19,2,8/21/2011,2:37:25,40.99,-124.89,2157,14.77,12.103,33.225,2,-999,9,263.1,-999,9,8.54,9.24,0.29,0.89,0.11,2049.9,2,2223.8,2,7.817,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,20,2,8/21/2011,2:38:22,40.99,-124.89,2157,10.61,11.967,33.167,2,-999,9,267.2,-999,9,8.55,9.08,0.27,0.88,0.09,2051.7,2,2223.4,2,7.82,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,8,56,1,21,2,8/21/2011,2:39:16,40.99,-124.89,2157,3.58,12.083,33.117,2,-999,9,272,-999,9,7.61,7.97,0.27,0.81,0.07,-999,9,-999,9,7.838,3,-999,1.83,14.74,8,1.88,15.11
32WC20110812,WCOA2011,8,56,1,22,2,8/21/2011,2:39:40,40.99,-124.89,2157,3.53,12.097,33.115,2,33.1251,2,271.4,280.26,6,-999,-999,-999,-999,-999,2038.7,6,2218.8,6,7.835,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,57,1,1,2,8/22/2011,0:20:00,40.25,-124.38,55,44.72,9.135,33.752,2,33.7544,2,133.3,135.66,2,32.11,26.06,0.29,2.11,0.48,2188.5,6,2245.9,6,7.498,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,57,1,2,2,8/22/2011,0:20:18,40.25,-124.38,55,44.91,9.121,33.753,2,-999,9,130.7,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.62,4.98,8,0.64,5.11
32WC20110812,WCOA2011,9,57,1,3,2,8/22/2011,0:21:25,40.25,-124.38,55,40.24,9.232,33.74,2,-999,9,141,143.15,2,31.12,25.36,0.28,2.06,0.51,2184,2,2245.7,2,7.504,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,57,1,4,2,8/22/2011,0:22:33,40.25,-124.38,55,30.15,9.704,33.689,2,-999,9,179.7,183.95,2,26.13,21.6,0.29,1.81,0.38,2151.1,2,2313.8,4,7.593,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,57,1,5,2,8/22/2011,0:23:56,40.25,-124.38,55,20.43,10.317,33.646,2,-999,9,219.7,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,2.68,17.86,6.7,2.75,18.32
32WC20110812,WCOA2011,9,57,1,6,2,8/22/2011,0:24:08,40.25,-124.38,55,20.48,10.23,33.655,2,-999,9,222.6,223.72,2,20.96,17.32,0.27,1.54,0.31,2122,2,2247.4,2,7.678,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,57,1,7,2,8/22/2011,0:25:23,40.25,-124.38,55,15.32,10.714,33.619,2,-999,9,255.7,-999,9,16.85,13.1,0.26,1.27,0.24,2096.9,2,2249.8,2,7.763,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,57,1,8,2,8/22/2011,0:26:13,40.25,-124.38,55,10.47,11.069,33.568,2,-999,9,279.1,280.94,2,14.89,11.53,0.25,1.16,0.14,2081.4,2,2247.6,2,7.798,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,57,1,9,2,8/22/2011,0:27:25,40.25,-124.38,55,3.33,11.123,33.502,2,33.5071,2,285,279.22,6,14.7,11.95,0.24,1.18,0.09,2076.1,6,2239.2,6,7.788,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,57,1,10,2,8/22/2011,0:27:42,40.25,-124.38,55,3.36,11.11,33.494,2,-999,9,268.6,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,3.03,20.48,6.8,3.11,21
32WC20110812,WCOA2011,9,58,1,1,2,8/22/2011,2:07:11,40.23,-124.41,94,84.76,8.848,33.887,2,33.8736,2,91.5,97.46,6,36.76,29.04,0.21,2.3,0.06,2217.9,2,2253.8,6,7.425,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,58,1,2,2,8/22/2011,2:07:27,40.23,-124.41,94,84.9,8.847,33.887,2,-999,9,90.2,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.6,5.86,9.8,0.62,6.01
32WC20110812,WCOA2011,9,58,1,3,2,8/22/2011,2:08:35,40.23,-124.41,94,70.52,8.902,33.827,2,-999,9,108.7,108.23,2,35.32,28.4,0.24,2.25,0.11,2210.7,2,2249.3,2,7.442,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,58,1,4,2,8/22/2011,2:09:37,40.23,-124.41,94,60.55,8.907,33.808,2,-999,9,111.8,-999,9,34.42,28.03,0.24,2.21,0.11,2204.3,2,2072.5,4,7.454,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,58,1,5,2,8/22/2011,2:10:55,40.23,-124.41,94,50.47,8.928,33.762,2,-999,9,136.1,133.31,2,31.57,26.8,0.26,2.11,0.16,2189.9,2,2242.8,2,7.484,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,58,1,6,2,8/22/2011,2:12:07,40.23,-124.41,94,40.5,9.209,33.699,2,-999,9,156.7,-999,9,28.89,25.25,0.29,2,0.2,2175.2,2,2240.8,2,7.522,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,58,1,7,2,8/22/2011,2:13:12,40.23,-124.41,94,30.32,9.632,33.543,2,-999,9,200.1,192.07,2,24.6,21.88,0.28,1.78,0.26,2151.7,2,2236.7,2,7.591,2,0.65,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,58,1,8,2,8/22/2011,2:14:10,40.23,-124.41,94,20.44,9.856,33.505,2,-999,9,210.2,211.93,2,21.74,19.54,0.26,1.64,0.21,2130.2,2,2232,2,7.635,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,58,1,9,2,8/22/2011,2:14:43,40.23,-124.41,94,20.35,9.833,33.506,2,-999,9,206.1,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.87,6.22,7.2,0.89,6.38
32WC20110812,WCOA2011,9,58,1,10,2,8/22/2011,2:15:33,40.23,-124.41,94,15.54,9.841,33.507,2,-999,9,207.6,-999,9,21.56,19.31,0.24,1.63,0.2,2132.6,2,2233.3,2,7.638,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,58,1,11,2,8/22/2011,2:16:34,40.23,-124.41,94,10.38,9.911,33.505,2,-999,9,212.3,213.55,2,21.55,19.41,0.25,1.63,0.22,2128.6,2,2235.7,2,7.637,2,0.9977,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,58,1,12,2,8/22/2011,2:17:44,40.23,-124.41,94,3.31,10.337,33.435,2,33.4428,2,229.1,227.68,6,19.48,17.75,0.24,1.52,0.18,2117.6,6,2229,6,7.667,6,0.917,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,58,1,13,2,8/22/2011,2:18:02,40.23,-124.41,94,3.44,10.354,33.433,2,-999,9,224.6,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.73,5.62,7.7,0.74,5.76
32WC20110812,WCOA2011,9,59,1,1,2,8/22/2011,4:37:47,40.22,-124.45,125,114.89,8.687,33.986,2,33.9835,2,69.5,70.23,6,41.11,31.11,0.16,2.46,0,2229.3,2,2256.9,6,7.38,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,59,1,2,2,8/22/2011,4:38:04,40.22,-124.45,125,114.82,8.689,33.986,2,-999,9,69.5,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.56,5.25,9.4,0.58,5.38
32WC20110812,WCOA2011,9,59,1,3,2,8/22/2011,4:39:52,40.22,-124.45,125,100.43,8.72,33.977,2,-999,9,70.8,72.27,2,40.74,31.02,0.18,2.46,0.01,2230.2,2,2257.1,2,7.388,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,59,1,4,2,8/22/2011,4:41:25,40.22,-124.45,125,80.3,8.755,33.969,2,-999,9,72.7,71.88,2,40.38,30.97,0.16,2.45,0.01,2231.2,2,2257.6,2,7.382,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,59,1,5,2,8/22/2011,4:43:14,40.22,-124.45,125,60.4,8.751,33.952,2,-999,9,75.9,-999,9,39.13,30.68,0.14,2.41,0.01,2227.6,2,2253.9,2,7.395,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,59,1,6,2,8/22/2011,4:44:45,40.22,-124.45,125,50.32,8.74,33.866,2,-999,9,102.9,103.57,2,35.38,29.21,0.16,2.26,0,2205.6,2,2249.4,2,7.438,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,59,1,7,2,8/22/2011,4:46:08,40.22,-124.45,125,40.34,8.74,33.815,2,-999,9,113.6,-999,9,33.76,28.23,0.17,2.19,0.01,2197,2,2247.4,2,7.457,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,59,1,8,2,8/22/2011,4:47:32,40.22,-124.45,125,30.15,8.92,33.739,2,-999,9,139.1,143.93,2,30.37,26.44,0.15,2.05,0.1,2180.6,2,2240.8,2,7.503,2,0.0828,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,59,1,9,2,8/22/2011,4:48:52,40.22,-124.45,125,20.12,8.864,33.614,2,-999,9,162.4,-999,9,26.44,23.57,0.11,1.85,0.13,2157.1,2,2233.7,2,7.553,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,59,1,10,2,8/22/2011,4:50:04,40.22,-124.45,125,15.3,10.352,33.501,2,-999,9,231.5,229.5,2,20.01,17.98,0.15,1.54,0.19,2118.8,2,2234.7,2,7.67,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,59,1,11,2,8/22/2011,4:51:23,40.22,-124.45,125,10.08,10.696,33.487,2,-999,9,239.1,-999,9,18.4,16.69,0.16,1.45,0.16,2107.5,2,2232.6,2,7.698,2,1.2461,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,59,1,12,2,8/22/2011,4:52:19,40.22,-124.45,125,3.07,10.801,33.488,2,33.4905,2,247.8,248.33,6,18.21,16.45,0.16,1.43,0.16,2104.3,6,2234.2,6,7.705,6,1.4304,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,59,1,13,2,8/22/2011,4:52:31,40.22,-124.45,125,3.03,10.81,33.489,2,-999,9,241.6,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,2.01,13.95,6.9,2.06,14.31
32WC20110812,WCOA2011,9,60,1,1,2,8/22/2011,6:41:50,40.2,-124.48,270,260.22,7.689,34.112,2,34.1117,2,53.7,54.14,6,49.35,33.53,0.08,2.56,0.02,2258.7,6,2275.7,6,7.37,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,2,2,8/22/2011,6:42:11,40.2,-124.48,270,260.3,7.681,34.112,2,-999,9,51.9,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.85,5.95,7,0.88,6.11
32WC20110812,WCOA2011,9,60,1,3,2,8/22/2011,6:43:19,40.2,-124.48,270,249.88,7.861,34.105,2,-999,9,54.6,55.73,2,48.25,33.17,0.07,2.54,0,2248.8,2,2269.4,2,7.371,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,4,2,8/22/2011,6:45:26,40.2,-124.48,270,200.72,8.299,34.073,2,-999,9,58.9,58.08,2,44.27,32.34,0.07,2.48,0,2248.5,2,2266.9,2,7.375,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,5,2,8/22/2011,6:47:23,40.2,-124.48,270,150.26,8.384,34.026,2,-999,9,67.7,-999,9,41.2,31.44,0.05,2.39,0,2238.5,2,2259.9,2,7.393,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,6,2,8/22/2011,6:49:15,40.2,-124.48,270,100.75,8.355,33.844,2,-999,9,119.8,119.19,2,34.88,28.8,0.05,2.14,0,2204.4,2,2248,2,7.463,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,7,2,8/22/2011,6:50:28,40.2,-124.48,270,79.86,8.438,33.803,2,-999,9,125.8,-999,9,32.7,27.78,0.05,2.07,0,2192.6,2,2243.8,2,7.485,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,8,2,8/22/2011,6:51:55,40.2,-124.48,270,60.46,8.561,33.654,2,-999,9,154,155.07,2,28.72,25.04,0.08,1.9,0.05,2173.7,2,2239.2,2,7.531,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,9,2,8/22/2011,6:53:12,40.2,-124.48,270,50.18,8.598,33.645,2,-999,9,153.1,-999,9,28.17,24.72,0.1,1.89,0.09,2169.2,2,2238.8,2,7.537,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,10,2,8/22/2011,6:54:16,40.2,-124.48,270,39.86,9.489,33.728,2,-999,9,167.3,168.66,2,28.52,24.02,0.19,1.95,0.62,2174.2,2,2243.4,2,7.543,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,11,2,8/22/2011,6:55:10,40.2,-124.48,270,30.12,9.593,33.591,2,-999,9,190.4,-999,9,23.28,20.5,0.17,1.69,0.43,2142,2,2236.6,2,7.614,2,0.6624,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,12,2,8/22/2011,6:56:01,40.2,-124.48,270,19.83,10.435,33.525,2,-999,9,235.4,234.2,2,19.66,17.67,0.17,1.5,0.26,2124.5,2,2234.4,2,7.676,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,13,2,8/22/2011,6:56:23,40.2,-124.48,270,19.68,10.412,33.526,2,-999,9,228.3,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,7.697,3,-999,1.78,11.71,6.6,1.83,12.02
32WC20110812,WCOA2011,9,60,1,14,2,8/22/2011,6:57:29,40.2,-124.48,270,10.01,10.681,33.519,2,-999,9,237.2,-999,9,18.74,16.81,0.18,1.44,0.27,2113.9,2,2236.1,2,-999,9,1.4283,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,15,2,8/22/2011,6:58:08,40.2,-124.48,270,3.15,10.726,33.518,2,33.5199,2,244,247.45,2,18.55,16.56,0.18,1.43,0.23,2112.8,6,2234.3,6,7.701,2,1.2441,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,60,1,16,2,8/22/2011,6:58:32,40.2,-124.48,270,3.08,10.704,33.519,2,-999,9,239.1,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.42,9.51,6.7,1.46,9.76
32WC20110812,WCOA2011,9,61,1,1,2,8/22/2011,9:24:51,40.1,-124.71,932,922.14,4.02,34.396,2,34.3976,2,12,10.98,6,119.05,42.79,0.09,3.22,0.04,2361.1,6,2360.8,6,7.302,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,2,2,8/22/2011,9:25:08,40.1,-124.71,932,922.02,4.019,34.396,2,-999,9,10.8,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.28,2.81,9.9,0.29,2.89
32WC20110812,WCOA2011,9,61,1,3,2,8/22/2011,9:28:16,40.1,-124.71,932,799.95,4.342,34.37,2,-999,9,10.8,10.78,2,110.12,42.7,0.05,3.27,0.03,2353.7,2,2348.9,2,7.298,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,4,2,8/22/2011,9:31:34,40.1,-124.71,932,650.43,4.805,34.26,2,-999,9,11,-999,9,97.31,41.87,0.05,3.17,0.02,2336.5,2,2330.1,2,7.293,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,5,2,8/22/2011,9:34:51,40.1,-124.71,932,500.22,5.365,34.175,2,-999,9,22.8,22.53,2,83.06,40.15,0.03,3.05,0.02,2312.9,2,2311.4,2,7.297,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,6,2,8/22/2011,9:37:25,40.1,-124.71,932,400.3,5.798,34.115,2,-999,9,32.7,-999,9,72.77,38.99,0.05,2.93,0.02,2295.5,2,2296,2,7.312,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,7,2,8/22/2011,9:39:52,40.1,-124.71,932,299.98,6.514,34.027,2,-999,9,62.3,-999,9,57.43,35.64,0.05,2.63,0.02,2260.4,2,2276.7,2,7.364,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,8,2,8/22/2011,9:41:37,40.1,-124.71,932,250.44,6.797,34.005,2,-999,9,75.5,78.21,2,52.02,34.2,0.05,2.5,0.01,2245.4,2,2270.8,2,7.392,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,9,2,8/22/2011,9:43:28,40.1,-124.71,932,199.72,7.147,33.961,2,-999,9,94,-999,9,45.34,31.87,0.05,2.34,0,2228.1,2,2263.4,2,7.424,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,10,2,8/22/2011,9:45:16,40.1,-124.71,932,150.3,7.859,33.957,2,-999,9,96.3,100.72,2,39.21,30.31,0.04,2.24,0.02,2216.5,2,2257.3,2,7.442,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,11,2,8/22/2011,9:47:09,40.1,-124.71,932,99.9,8.116,33.739,2,-999,9,143.8,-999,9,31.1,26.07,0.03,1.96,0.02,2175.9,2,2240.9,2,7.521,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,12,2,8/22/2011,9:48:17,40.1,-124.71,932,80.17,8.646,33.598,2,-999,9,159,153.25,2,28.94,25.39,0.05,1.93,0.01,2169.8,2,2238.7,2,7.526,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,13,2,8/22/2011,9:49:27,40.1,-124.71,932,59.9,9.554,33.413,2,-999,9,188.9,-999,9,-999,-999,-999,-999,-999,2136.2,2,2226.3,2,7.604,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,14,2,8/22/2011,9:50:27,40.1,-124.71,932,49.72,10.226,33.294,2,-999,9,214.8,217.56,2,18.67,16.53,0.52,1.48,0.61,2110.4,2,2222.6,2,7.663,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,15,2,8/22/2011,9:51:27,40.1,-124.71,932,40.32,10.765,33.197,2,-999,9,233.9,-999,9,12.35,11.91,0.41,1.24,1.03,2083.4,2,2217.3,2,7.731,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,16,2,8/22/2011,9:52:24,40.1,-124.71,932,30.36,10.394,32.759,2,-999,9,268.8,267.01,2,6.94,5.56,0.23,0.84,0.53,2031.6,2,2191.6,2,7.801,2,0.8487,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,17,2,8/22/2011,9:53:20,40.1,-124.71,932,20.51,13.902,32.862,2,-999,9,262.7,-999,9,3.7,3.11,0.15,0.63,0.19,2010.4,2,2200.6,2,7.87,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,18,2,8/22/2011,9:53:42,40.1,-124.71,932,20.56,13.93,32.865,2,-999,9,262.8,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.49,8.8,5.9,1.53,9.02
32WC20110812,WCOA2011,9,61,1,19,2,8/22/2011,9:54:36,40.1,-124.71,932,9.86,15.176,32.72,2,-999,9,253.3,-999,9,2.27,0.85,0.07,0.47,0.13,1991.1,2,2197.1,2,7.902,2,0.4078,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,20,2,8/22/2011,9:55:34,40.1,-124.71,932,3.07,15.222,32.714,2,32.7278,2,263.7,261.59,2,-999,-999,-999,-999,-999,1990.4,6,2196.9,6,7.904,6,0.3767,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,61,1,21,2,8/22/2011,9:56:06,40.1,-124.71,932,3.07,15.219,32.714,2,-999,9,252.8,-999,9,2.1,0.68,0.07,0.46,0.13,-999,9,-999,9,-999,9,-999,1.6,10.06,6.3,1.64,10.31
32WC20110812,WCOA2011,9,62,1,1,2,8/22/2011,12:48:07,40,-124.94,1502,1487.33,2.58,34.55,2,34.5506,2,42.5,42.53,6,156.68,42.47,0.02,3.08,0.02,2379.2,6,2404,6,7.368,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,62,1,2,2,8/22/2011,12:48:27,40,-124.94,1502,1487.52,2.579,34.55,2,-999,9,40.8,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.42,4.29,10.2,0.43,4.41
32WC20110812,WCOA2011,9,62,1,3,2,8/22/2011,12:53:18,40,-124.94,1502,1250.27,3.085,34.501,2,-999,9,27.4,27.9,2,142.24,43.16,0.01,3.16,0,2378,2,2388.7,2,7.335,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,62,1,4,2,8/22/2011,12:58:40,40,-124.94,1502,998.33,3.595,34.434,2,-999,9,13.6,-999,9,129.07,43.57,0.01,3.23,0,2367.4,2,2371.9,2,7.308,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,62,1,5,2,8/22/2011,13:02:51,40,-124.94,1502,800.46,4.146,34.354,2,-999,9,10,9.61,2,114.81,43.27,0.01,3.23,0,2358.1,2,2352,2,7.292,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,62,1,6,2,8/22/2011,13:05:23,40,-124.94,1502,700.47,4.477,34.313,2,-999,9,8.7,-999,9,106.69,42.79,0,3.23,0.03,2345.6,2,2343.8,2,7.29,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,9,62,1,7,2,8/22/2011,13:08:23,40,-124.94,1502,600.71,4.666,34.231,2,-999,9,13.6,12.44,2,99.29,42.31,0,3.16,0.01,2335.4,2,2332.3,2,7.282,2,-999,-999,-999,-999,-999,-999
